variant,seed,acc_train,acc_test,t_repr_s,t_fit_s,t_eval_s,t_total_s,dim,wl_t,wl_kmax,dw_p,dw_R,dw_t,dw_kmax,mlp_p,mlp_R,mlp_t,mlp_kmax,mlp_layers,mlp_hidden,mlp_d,mlp_act,p,n,variant_dir
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,107.37763404846191,0.0,107.37848806381226,32,3,44,0.1,50,3,20,0.1,100,3,44,2,128,32,relu,0.1,44,p0.1_R100_L2_H128_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,111.17193388938904,0.0,111.17298769950868,64,3,44,0.1,50,3,20,0.1,100,3,44,2,128,64,relu,0.1,44,p0.1_R100_L2_H128_D64_relu
dropWL+MLP,20250926,0.9964285714285714,1.0,0.0,106.12237286567688,0.0,106.12319779396056,64,3,44,0.1,50,3,20,0.1,100,3,44,2,128,64,relu,0.1,44,p0.1_R100_L2_H128_D64_relu
dropWL+MLP,20250927,0.9976190476190476,0.9972222222222222,0.0,106.64482688903809,0.0,106.64583706855774,64,3,44,0.1,50,3,20,0.1,100,3,44,2,128,64,relu,0.1,44,p0.1_R100_L2_H128_D64_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,106.03727102279665,0.0,106.03821396827698,64,3,44,0.1,50,3,20,0.1,100,3,44,2,128,64,relu,0.1,44,p0.1_R100_L2_H128_D64_relu
dropWL+MLP,20250925,0.9916666666666668,0.9972222222222222,0.0,109.10058999061584,0.0,109.10143303871156,32,3,44,0.1,50,3,20,0.1,100,3,44,2,20,32,relu,0.1,44,p0.1_R100_L2_H20_D32_relu
dropWL+MLP,20250926,1.0,1.0,0.0,105.36835598945618,0.0,105.36929988861084,32,3,44,0.1,50,3,20,0.1,100,3,44,2,20,32,relu,0.1,44,p0.1_R100_L2_H20_D32_relu
dropWL+MLP,20250927,0.9952380952380953,0.9972222222222222,0.0,110.5691831111908,0.0,110.5700089931488,32,3,44,0.1,50,3,20,0.1,100,3,44,2,20,32,relu,0.1,44,p0.1_R100_L2_H20_D32_relu
dropWL+MLP,20250928,1.0,0.9972222222222222,0.0,108.30525517463684,0.0,108.3061821460724,32,3,44,0.1,50,3,20,0.1,100,3,44,2,20,32,relu,0.1,44,p0.1_R100_L2_H20_D32_relu
dropWL+MLP,20250925,0.988095238095238,0.9972222222222222,0.0,110.04855704307556,0.0,110.0494029521942,64,3,44,0.1,50,3,20,0.1,100,3,44,2,20,64,relu,0.1,44,p0.1_R100_L2_H20_D64_relu
dropWL+MLP,20250926,1.0,1.0,0.0,106.69977593421936,0.0,106.70079064369202,64,3,44,0.1,50,3,20,0.1,100,3,44,2,20,64,relu,0.1,44,p0.1_R100_L2_H20_D64_relu
dropWL+MLP,20250927,0.9916666666666668,0.9888888888888888,0.0,105.92094898223876,0.0,105.92178916931152,64,3,44,0.1,50,3,20,0.1,100,3,44,2,20,64,relu,0.1,44,p0.1_R100_L2_H20_D64_relu
dropWL+MLP,20250928,0.9964285714285714,0.9944444444444444,0.0,106.87844491004944,0.0,106.8793969154358,64,3,44,0.1,50,3,20,0.1,100,3,44,2,20,64,relu,0.1,44,p0.1_R100_L2_H20_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,107.55016875267027,0.0,107.55112195014954,32,3,44,0.1,50,3,20,0.1,100,3,44,2,64,32,relu,0.1,44,p0.1_R100_L2_H64_D32_relu
dropWL+MLP,20250926,0.9964285714285714,1.0,0.0,107.08277297019958,0.0,107.08366990089417,32,3,44,0.1,50,3,20,0.1,100,3,44,2,64,32,relu,0.1,44,p0.1_R100_L2_H64_D32_relu
dropWL+MLP,20250927,0.9976190476190476,0.9972222222222222,0.0,104.99065899848938,0.0,104.9916479587555,32,3,44,0.1,50,3,20,0.1,100,3,44,2,64,32,relu,0.1,44,p0.1_R100_L2_H64_D32_relu
dropWL+MLP,20250928,0.9964285714285714,0.9972222222222222,0.0,105.95176815986632,0.0,105.95260405540466,32,3,44,0.1,50,3,20,0.1,100,3,44,2,64,32,relu,0.1,44,p0.1_R100_L2_H64_D32_relu
dropWL+MLP,20250925,1.0,1.0,0.0,108.48765707015993,0.0,108.48856711387634,64,3,44,0.1,50,3,20,0.1,100,3,44,2,64,64,relu,0.1,44,p0.1_R100_L2_H64_D64_relu
dropWL+MLP,20250926,0.9952380952380953,1.0,0.0,106.01947975158691,0.0,106.02032399177553,64,3,44,0.1,50,3,20,0.1,100,3,44,2,64,64,relu,0.1,44,p0.1_R100_L2_H64_D64_relu
dropWL+MLP,20250927,1.0,1.0,0.0,105.79139494895936,0.0,105.79234099388124,64,3,44,0.1,50,3,20,0.1,100,3,44,2,64,64,relu,0.1,44,p0.1_R100_L2_H64_D64_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,107.57414293289185,0.0,107.57508611679076,64,3,44,0.1,50,3,20,0.1,100,3,44,2,64,64,relu,0.1,44,p0.1_R100_L2_H64_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,111.78434896469116,0.0,111.78531098365784,32,3,44,0.1,50,3,20,0.1,100,3,44,3,128,32,relu,0.1,44,p0.1_R100_L3_H128_D32_relu
dropWL+MLP,20250926,0.9940476190476192,1.0,0.0,109.99619388580322,0.0,109.99708223342896,32,3,44,0.1,50,3,20,0.1,100,3,44,3,128,32,relu,0.1,44,p0.1_R100_L3_H128_D32_relu
dropWL+MLP,20250927,0.9976190476190476,0.9972222222222222,0.0,112.22441172599792,0.0,112.22539401054382,32,3,44,0.1,50,3,20,0.1,100,3,44,3,128,32,relu,0.1,44,p0.1_R100_L3_H128_D32_relu
dropWL+MLP,20250928,0.9976190476190476,0.9972222222222222,0.0,111.27623987197876,0.0,111.27708220481873,32,3,44,0.1,50,3,20,0.1,100,3,44,3,128,32,relu,0.1,44,p0.1_R100_L3_H128_D32_relu
dropWL+MLP,20250925,0.9976190476190476,0.9972222222222222,0.0,114.98039984703064,0.0,114.98136401176453,64,3,44,0.1,50,3,20,0.1,100,3,44,3,128,64,relu,0.1,44,p0.1_R100_L3_H128_D64_relu
dropWL+MLP,20250926,0.9964285714285714,1.0,0.0,111.15536284446716,0.0,111.15620994567873,64,3,44,0.1,50,3,20,0.1,100,3,44,3,128,64,relu,0.1,44,p0.1_R100_L3_H128_D64_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,110.47182512283324,0.0,110.4727189540863,64,3,44,0.1,50,3,20,0.1,100,3,44,3,128,64,relu,0.1,44,p0.1_R100_L3_H128_D64_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,110.47804689407349,0.0,110.4789183139801,64,3,44,0.1,50,3,20,0.1,100,3,44,3,128,64,relu,0.1,44,p0.1_R100_L3_H128_D64_relu
dropWL+MLP,20250925,1.0,1.0,0.0,105.42553114891052,0.0,105.42648673057556,32,3,44,0.1,50,3,20,0.1,100,3,44,3,20,32,relu,0.1,44,p0.1_R100_L3_H20_D32_relu
dropWL+MLP,20250926,0.9797619047619048,0.9944444444444444,0.0,106.22274017333984,0.0,106.22367906570436,32,3,44,0.1,50,3,20,0.1,100,3,44,3,20,32,relu,0.1,44,p0.1_R100_L3_H20_D32_relu
dropWL+MLP,20250927,1.0,1.0,0.0,108.45191407203674,0.0,108.45278310775755,32,3,44,0.1,50,3,20,0.1,100,3,44,3,20,32,relu,0.1,44,p0.1_R100_L3_H20_D32_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,110.11485385894775,0.0,110.115877866745,32,3,44,0.1,50,3,20,0.1,100,3,44,3,20,32,relu,0.1,44,p0.1_R100_L3_H20_D32_relu
dropWL+MLP,20250925,0.9857142857142858,0.9944444444444444,0.0,110.85710906982422,0.0,110.85809373855592,64,3,44,0.1,50,3,20,0.1,100,3,44,3,20,64,relu,0.1,44,p0.1_R100_L3_H20_D64_relu
dropWL+MLP,20250926,0.9952380952380953,0.9916666666666668,0.0,109.89551711082458,0.0,109.89705610275269,64,3,44,0.1,50,3,20,0.1,100,3,44,3,20,64,relu,0.1,44,p0.1_R100_L3_H20_D64_relu
dropWL+MLP,20250927,0.9940476190476192,0.9944444444444444,0.0,112.18132877349854,0.0,112.18224501609802,64,3,44,0.1,50,3,20,0.1,100,3,44,3,20,64,relu,0.1,44,p0.1_R100_L3_H20_D64_relu
dropWL+MLP,20250928,0.9976190476190476,0.9972222222222222,0.0,106.44106602668762,0.0,106.44197392463684,64,3,44,0.1,50,3,20,0.1,100,3,44,3,20,64,relu,0.1,44,p0.1_R100_L3_H20_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,113.35987496376038,0.0,113.36102294921876,32,3,44,0.1,50,3,20,0.1,100,3,44,3,64,32,relu,0.1,44,p0.1_R100_L3_H64_D32_relu
dropWL+MLP,20250926,0.9952380952380953,1.0,0.0,114.06901597976685,0.0,114.06991720199584,32,3,44,0.1,50,3,20,0.1,100,3,44,3,64,32,relu,0.1,44,p0.1_R100_L3_H64_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,111.81051921844482,0.0,111.81162285804749,32,3,44,0.1,50,3,20,0.1,100,3,44,3,64,32,relu,0.1,44,p0.1_R100_L3_H64_D32_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,114.1381859779358,0.0,114.13904404640198,32,3,44,0.1,50,3,20,0.1,100,3,44,3,64,32,relu,0.1,44,p0.1_R100_L3_H64_D32_relu
dropWL+MLP,20250925,0.9964285714285714,1.0,0.0,112.99731016159058,0.0,112.99815487861632,64,3,44,0.1,50,3,20,0.1,100,3,44,3,64,64,relu,0.1,44,p0.1_R100_L3_H64_D64_relu
dropWL+MLP,20250926,1.0,1.0,0.0,113.4996781349182,0.0,113.50088214874268,64,3,44,0.1,50,3,20,0.1,100,3,44,3,64,64,relu,0.1,44,p0.1_R100_L3_H64_D64_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,113.98821902275084,0.0,113.98910689353944,64,3,44,0.1,50,3,20,0.1,100,3,44,3,64,64,relu,0.1,44,p0.1_R100_L3_H64_D64_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,110.3130021095276,0.0,110.31385493278503,64,3,44,0.1,50,3,20,0.1,100,3,44,3,64,64,relu,0.1,44,p0.1_R100_L3_H64_D64_relu
dropWL+MLP,20250925,1.0,1.0,0.0,110.0793342590332,0.0,110.0802001953125,32,3,44,0.1,50,3,20,0.1,100,3,44,5,128,32,relu,0.1,44,p0.1_R100_L5_H128_D32_relu
dropWL+MLP,20250926,0.9976190476190476,1.0,0.0,109.41108012199402,0.0,109.4119291305542,32,3,44,0.1,50,3,20,0.1,100,3,44,5,128,32,relu,0.1,44,p0.1_R100_L5_H128_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,113.5326509475708,0.0,113.533625125885,32,3,44,0.1,50,3,20,0.1,100,3,44,5,128,32,relu,0.1,44,p0.1_R100_L5_H128_D32_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,112.22168111801147,0.0,112.22252583503725,32,3,44,0.1,50,3,20,0.1,100,3,44,5,128,32,relu,0.1,44,p0.1_R100_L5_H128_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,107.74872398376463,0.0,107.74956917762756,64,3,44,0.1,50,3,20,0.1,100,3,44,5,128,64,relu,0.1,44,p0.1_R100_L5_H128_D64_relu
dropWL+MLP,20250926,0.9976190476190476,1.0,0.0,110.41021585464478,0.0,110.41137790679932,64,3,44,0.1,50,3,20,0.1,100,3,44,5,128,64,relu,0.1,44,p0.1_R100_L5_H128_D64_relu
dropWL+MLP,20250927,0.9964285714285714,0.9972222222222222,0.0,109.000972032547,0.0,109.0018219947815,64,3,44,0.1,50,3,20,0.1,100,3,44,5,128,64,relu,0.1,44,p0.1_R100_L5_H128_D64_relu
dropWL+MLP,20250928,0.9976190476190476,0.9972222222222222,0.0,108.45032906532288,0.0,108.45122718811037,64,3,44,0.1,50,3,20,0.1,100,3,44,5,128,64,relu,0.1,44,p0.1_R100_L5_H128_D64_relu
dropWL+MLP,20250925,0.9821428571428572,0.9916666666666668,0.0,111.63037896156312,0.0,111.6329517364502,32,3,44,0.1,50,3,20,0.1,100,3,44,5,20,32,relu,0.1,44,p0.1_R100_L5_H20_D32_relu
dropWL+MLP,20250926,0.9892857142857144,1.0,0.0,109.72241616249084,0.0,109.72330904006958,32,3,44,0.1,50,3,20,0.1,100,3,44,5,20,32,relu,0.1,44,p0.1_R100_L5_H20_D32_relu
dropWL+MLP,20250927,0.9916666666666668,0.9944444444444444,0.0,110.97156286239624,0.0,110.9724133014679,32,3,44,0.1,50,3,20,0.1,100,3,44,5,20,32,relu,0.1,44,p0.1_R100_L5_H20_D32_relu
dropWL+MLP,20250928,0.986904761904762,0.9805555555555556,0.0,110.7370502948761,0.0,110.73819708824158,32,3,44,0.1,50,3,20,0.1,100,3,44,5,20,32,relu,0.1,44,p0.1_R100_L5_H20_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,109.04204511642456,0.0,109.04297804832458,64,3,44,0.1,50,3,20,0.1,100,3,44,5,20,64,relu,0.1,44,p0.1_R100_L5_H20_D64_relu
dropWL+MLP,20250926,1.0,1.0,0.0,108.77732396125792,0.0,108.7781879901886,64,3,44,0.1,50,3,20,0.1,100,3,44,5,20,64,relu,0.1,44,p0.1_R100_L5_H20_D64_relu
dropWL+MLP,20250927,1.0,1.0,0.0,108.21406698226927,0.0,108.21511030197144,64,3,44,0.1,50,3,20,0.1,100,3,44,5,20,64,relu,0.1,44,p0.1_R100_L5_H20_D64_relu
dropWL+MLP,20250928,0.9988095238095238,0.9972222222222222,0.0,106.92634296417236,0.0,106.92717099189758,64,3,44,0.1,50,3,20,0.1,100,3,44,5,20,64,relu,0.1,44,p0.1_R100_L5_H20_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,111.70816898345949,0.0,111.70907187461852,32,3,44,0.1,50,3,20,0.1,100,3,44,5,64,32,relu,0.1,44,p0.1_R100_L5_H64_D32_relu
dropWL+MLP,20250926,1.0,1.0,0.0,109.443106174469,0.0,109.4439480304718,32,3,44,0.1,50,3,20,0.1,100,3,44,5,64,32,relu,0.1,44,p0.1_R100_L5_H64_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,109.78061270713806,0.0,109.78145217895508,32,3,44,0.1,50,3,20,0.1,100,3,44,5,64,32,relu,0.1,44,p0.1_R100_L5_H64_D32_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,109.37844228744508,0.0,109.37927508354188,32,3,44,0.1,50,3,20,0.1,100,3,44,5,64,32,relu,0.1,44,p0.1_R100_L5_H64_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,107.51771593093872,0.0,107.5186049938202,64,3,44,0.1,50,3,20,0.1,100,3,44,5,64,64,relu,0.1,44,p0.1_R100_L5_H64_D64_relu
dropWL+MLP,20250926,0.9988095238095238,1.0,0.0,114.28357982635498,0.0,114.28449296951294,64,3,44,0.1,50,3,20,0.1,100,3,44,5,64,64,relu,0.1,44,p0.1_R100_L5_H64_D64_relu
dropWL+MLP,20250927,0.9964285714285714,1.0,0.0,107.30587196350098,0.0,107.30682587623596,64,3,44,0.1,50,3,20,0.1,100,3,44,5,64,64,relu,0.1,44,p0.1_R100_L5_H64_D64_relu
dropWL+MLP,20250928,1.0,0.9972222222222222,0.0,107.58772492408752,0.0,107.5885751247406,64,3,44,0.1,50,3,20,0.1,100,3,44,5,64,64,relu,0.1,44,p0.1_R100_L5_H64_D64_relu
dropWL+MLP,20250925,0.9976190476190476,1.0,0.0,53.62364602088928,0.0,53.62451386451721,32,3,44,0.1,50,3,20,0.1,50,3,44,10,128,32,relu,0.1,44,p0.1_R50_L10_H128_D32_relu
dropWL+MLP,20250926,1.0,1.0,0.0,54.46710395812988,0.0,54.468032121658325,32,3,44,0.1,50,3,20,0.1,50,3,44,10,128,32,relu,0.1,44,p0.1_R50_L10_H128_D32_relu
dropWL+MLP,20250927,1.0,1.0,0.0,55.17880296707153,0.0,55.17966604232788,32,3,44,0.1,50,3,20,0.1,50,3,44,10,128,32,relu,0.1,44,p0.1_R50_L10_H128_D32_relu
dropWL+MLP,20250928,0.9976190476190476,1.0,0.0,54.38012909889221,0.0,54.38102388381958,32,3,44,0.1,50,3,20,0.1,50,3,44,10,128,32,relu,0.1,44,p0.1_R50_L10_H128_D32_relu
dropWL+MLP,20250925,0.9976190476190476,1.0,0.0,54.30874276161194,0.0,54.309701681137085,64,3,44,0.1,50,3,20,0.1,50,3,44,10,128,64,relu,0.1,44,p0.1_R50_L10_H128_D64_relu
dropWL+MLP,20250926,0.9988095238095238,1.0,0.0,53.49011707305908,0.0,53.49098491668701,64,3,44,0.1,50,3,20,0.1,50,3,44,10,128,64,relu,0.1,44,p0.1_R50_L10_H128_D64_relu
dropWL+MLP,20250927,0.9988095238095238,0.9972222222222222,0.0,54.76825308799744,0.0,54.76910281181336,64,3,44,0.1,50,3,20,0.1,50,3,44,10,128,64,relu,0.1,44,p0.1_R50_L10_H128_D64_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,54.427685022354126,0.0,54.42860102653504,64,3,44,0.1,50,3,20,0.1,50,3,44,10,128,64,relu,0.1,44,p0.1_R50_L10_H128_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,55.61669182777405,0.0,55.61804175376892,32,3,44,0.1,50,3,20,0.1,50,3,44,10,20,32,relu,0.1,44,p0.1_R50_L10_H20_D32_relu
dropWL+MLP,20250926,1.0,1.0,0.0,59.24447989463806,0.0,59.24532914161682,32,3,44,0.1,50,3,20,0.1,50,3,44,10,20,32,relu,0.1,44,p0.1_R50_L10_H20_D32_relu
dropWL+MLP,20250927,0.9821428571428572,0.9861111111111112,0.0,56.16356015205383,0.0,56.16480088233948,32,3,44,0.1,50,3,20,0.1,50,3,44,10,20,32,relu,0.1,44,p0.1_R50_L10_H20_D32_relu
dropWL+MLP,20250928,0.9916666666666668,0.9944444444444444,0.0,56.17658591270447,0.0,56.17762303352356,32,3,44,0.1,50,3,20,0.1,50,3,44,10,20,32,relu,0.1,44,p0.1_R50_L10_H20_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,55.33520007133484,0.0,55.33621001243591,64,3,44,0.1,50,3,20,0.1,50,3,44,10,20,64,relu,0.1,44,p0.1_R50_L10_H20_D64_relu
dropWL+MLP,20250926,1.0,1.0,0.0,56.604973793029785,0.0,56.60596013069153,64,3,44,0.1,50,3,20,0.1,50,3,44,10,20,64,relu,0.1,44,p0.1_R50_L10_H20_D64_relu
dropWL+MLP,20250927,0.9845238095238096,0.9972222222222222,0.0,52.93612623214722,0.0,52.9371612071991,64,3,44,0.1,50,3,20,0.1,50,3,44,10,20,64,relu,0.1,44,p0.1_R50_L10_H20_D64_relu
dropWL+MLP,20250928,1.0,1.0,0.0,52.8698947429657,0.0,52.87086629867554,64,3,44,0.1,50,3,20,0.1,50,3,44,10,20,64,relu,0.1,44,p0.1_R50_L10_H20_D64_relu
dropWL+MLP,20250925,1.0,1.0,0.0,53.49251317977905,0.0,53.49337697029114,32,3,44,0.1,50,3,20,0.1,50,3,44,10,64,32,relu,0.1,44,p0.1_R50_L10_H64_D32_relu
dropWL+MLP,20250926,1.0,1.0,0.0,53.7432599067688,0.0,53.74416089057922,32,3,44,0.1,50,3,20,0.1,50,3,44,10,64,32,relu,0.1,44,p0.1_R50_L10_H64_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,53.45453405380249,0.0,53.45553803443909,32,3,44,0.1,50,3,20,0.1,50,3,44,10,64,32,relu,0.1,44,p0.1_R50_L10_H64_D32_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,53.30460786819458,0.0,53.305439949035645,32,3,44,0.1,50,3,20,0.1,50,3,44,10,64,32,relu,0.1,44,p0.1_R50_L10_H64_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,55.121907234191895,0.0,55.122910261154175,64,3,44,0.1,50,3,20,0.1,50,3,44,10,64,64,relu,0.1,44,p0.1_R50_L10_H64_D64_relu
dropWL+MLP,20250926,0.9964285714285714,1.0,0.0,53.96343803405762,0.0,53.96450996398926,64,3,44,0.1,50,3,20,0.1,50,3,44,10,64,64,relu,0.1,44,p0.1_R50_L10_H64_D64_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,54.8377480506897,0.0,54.83867692947388,64,3,44,0.1,50,3,20,0.1,50,3,44,10,64,64,relu,0.1,44,p0.1_R50_L10_H64_D64_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,53.52882099151611,0.0,53.52968382835388,64,3,44,0.1,50,3,20,0.1,50,3,44,10,64,64,relu,0.1,44,p0.1_R50_L10_H64_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,52.81558704376221,0.0,52.81648588180542,32,3,44,0.1,50,3,20,0.1,50,3,44,2,128,32,relu,0.1,44,p0.1_R50_L2_H128_D32_relu
dropWL+MLP,20250926,0.9976190476190476,1.0,0.0,52.22469472885132,0.0,52.225547552108765,32,3,44,0.1,50,3,20,0.1,50,3,44,2,128,32,relu,0.1,44,p0.1_R50_L2_H128_D32_relu
dropWL+MLP,20250927,0.9988095238095238,0.9972222222222222,0.0,52.31297111511231,0.0,52.3137948513031,32,3,44,0.1,50,3,20,0.1,50,3,44,2,128,32,relu,0.1,44,p0.1_R50_L2_H128_D32_relu
dropWL+MLP,20250928,0.9964285714285714,0.9972222222222222,0.0,52.26960110664368,0.0,52.27042317390442,32,3,44,0.1,50,3,20,0.1,50,3,44,2,128,32,relu,0.1,44,p0.1_R50_L2_H128_D32_relu
dropWL+MLP,20250925,0.9976190476190476,1.0,0.0,53.062349796295166,0.0,53.0632438659668,64,3,44,0.1,50,3,20,0.1,50,3,44,2,128,64,relu,0.1,44,p0.1_R50_L2_H128_D64_relu
dropWL+MLP,20250926,0.9988095238095238,1.0,0.0,52.79712891578674,0.0,52.79797005653381,64,3,44,0.1,50,3,20,0.1,50,3,44,2,128,64,relu,0.1,44,p0.1_R50_L2_H128_D64_relu
dropWL+MLP,20250927,0.9964285714285714,0.9972222222222222,0.0,52.7236909866333,0.0,52.72451400756836,64,3,44,0.1,50,3,20,0.1,50,3,44,2,128,64,relu,0.1,44,p0.1_R50_L2_H128_D64_relu
dropWL+MLP,20250928,0.9976190476190476,0.9972222222222222,0.0,52.82118105888367,0.0,52.82202506065369,64,3,44,0.1,50,3,20,0.1,50,3,44,2,128,64,relu,0.1,44,p0.1_R50_L2_H128_D64_relu
dropWL+MLP,20250925,1.0,1.0,0.0,52.381327867507935,0.0,52.38222908973694,32,3,44,0.1,50,3,20,0.1,50,3,44,2,20,32,relu,0.1,44,p0.1_R50_L2_H20_D32_relu
dropWL+MLP,20250926,0.9988095238095238,0.9972222222222222,0.0,52.20972204208374,0.0,52.21056890487671,32,3,44,0.1,50,3,20,0.1,50,3,44,2,20,32,relu,0.1,44,p0.1_R50_L2_H20_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,52.21411919593811,0.0,52.21494507789612,32,3,44,0.1,50,3,20,0.1,50,3,44,2,20,32,relu,0.1,44,p0.1_R50_L2_H20_D32_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,52.06116771697998,0.0,52.0619900226593,32,3,44,0.1,50,3,20,0.1,50,3,44,2,20,32,relu,0.1,44,p0.1_R50_L2_H20_D32_relu
dropWL+MLP,20250925,1.0,1.0,0.0,52.36123418807984,0.0,52.36207699775696,64,3,44,0.1,50,3,20,0.1,50,3,44,2,20,64,relu,0.1,44,p0.1_R50_L2_H20_D64_relu
dropWL+MLP,20250926,0.9952380952380953,1.0,0.0,52.19405317306519,0.0,52.19488716125488,64,3,44,0.1,50,3,20,0.1,50,3,44,2,20,64,relu,0.1,44,p0.1_R50_L2_H20_D64_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,52.20655083656311,0.0,52.2073860168457,64,3,44,0.1,50,3,20,0.1,50,3,44,2,20,64,relu,0.1,44,p0.1_R50_L2_H20_D64_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,52.27491283416748,0.0,52.27574992179871,64,3,44,0.1,50,3,20,0.1,50,3,44,2,20,64,relu,0.1,44,p0.1_R50_L2_H20_D64_relu
dropWL+MLP,20250925,1.0,1.0,0.0,54.2775309085846,0.0,54.27836894989014,32,3,44,0.1,50,3,20,0.1,50,3,44,2,64,32,relu,0.1,44,p0.1_R50_L2_H64_D32_relu
dropWL+MLP,20250926,0.9976190476190476,1.0,0.0,53.06785416603088,0.0,53.0687210559845,32,3,44,0.1,50,3,20,0.1,50,3,44,2,64,32,relu,0.1,44,p0.1_R50_L2_H64_D32_relu
dropWL+MLP,20250927,1.0,1.0,0.0,53.09854006767273,0.0,53.09937286376953,32,3,44,0.1,50,3,20,0.1,50,3,44,2,64,32,relu,0.1,44,p0.1_R50_L2_H64_D32_relu
dropWL+MLP,20250928,0.9988095238095238,1.0,0.0,52.75659799575806,0.0,52.75755286216736,32,3,44,0.1,50,3,20,0.1,50,3,44,2,64,32,relu,0.1,44,p0.1_R50_L2_H64_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,53.86221408843994,0.0,53.863110065460205,64,3,44,0.1,50,3,20,0.1,50,3,44,2,64,64,relu,0.1,44,p0.1_R50_L2_H64_D64_relu
dropWL+MLP,20250926,0.9964285714285714,1.0,0.0,53.44200301170349,0.0,53.44284009933472,64,3,44,0.1,50,3,20,0.1,50,3,44,2,64,64,relu,0.1,44,p0.1_R50_L2_H64_D64_relu
dropWL+MLP,20250927,0.9988095238095238,0.9972222222222222,0.0,53.520570039749146,0.0,53.52138876914978,64,3,44,0.1,50,3,20,0.1,50,3,44,2,64,64,relu,0.1,44,p0.1_R50_L2_H64_D64_relu
dropWL+MLP,20250928,1.0,1.0,0.0,53.460205078125,0.0,53.46102714538574,64,3,44,0.1,50,3,20,0.1,50,3,44,2,64,64,relu,0.1,44,p0.1_R50_L2_H64_D64_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,53.08251404762268,0.0,53.08340716362,32,3,44,0.1,50,3,20,0.1,50,3,44,3,128,32,relu,0.1,44,p0.1_R50_L3_H128_D32_relu
dropWL+MLP,20250926,0.9988095238095238,1.0,0.0,58.03440284729004,0.0,58.03527116775513,32,3,44,0.1,50,3,20,0.1,50,3,44,3,128,32,relu,0.1,44,p0.1_R50_L3_H128_D32_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,56.60503506660461,0.0,56.6059250831604,32,3,44,0.1,50,3,20,0.1,50,3,44,3,128,32,relu,0.1,44,p0.1_R50_L3_H128_D32_relu
dropWL+MLP,20250928,0.9964285714285714,0.9972222222222222,0.0,54.7282509803772,0.0,54.7291841506958,32,3,44,0.1,50,3,20,0.1,50,3,44,3,128,32,relu,0.1,44,p0.1_R50_L3_H128_D32_relu
dropWL+MLP,20250925,0.9988095238095238,1.0,0.0,56.81189203262329,0.0,56.81279301643372,64,3,44,0.1,50,3,20,0.1,50,3,44,3,128,64,relu,0.1,44,p0.1_R50_L3_H128_D64_relu
dropWL+MLP,20250926,0.9988095238095238,1.0,0.0,59.52798414230347,0.0,59.52891802787781,64,3,44,0.1,50,3,20,0.1,50,3,44,3,128,64,relu,0.1,44,p0.1_R50_L3_H128_D64_relu
dropWL+MLP,20250927,0.9988095238095238,1.0,0.0,54.158297061920166,0.0,54.159178018569946,64,3,44,0.1,50,3,20,0.1,50,3,44,3,128,64,relu,0.1,44,p0.1_R50_L3_H128_D64_relu
